Book,Reference Book,count,total,percentage_of_book
2 Corinthians,Genesis,13,2712,0.47935103244837757
2 Corinthians,James,13,2712,0.47935103244837757
2 Corinthians,Titus,13,2712,0.47935103244837757
2 Corinthians,Mark,11,2712,0.4056047197640118
2 Corinthians,Job,11,2712,0.4056047197640118
2 Corinthians,Zechariah,10,2712,0.3687315634218289
2 Corinthians,Leviticus,9,2712,0.33185840707964603
2 Corinthians,1 Samuel,9,2712,0.33185840707964603
2 Corinthians,Jude,7,2712,0.2581120943952802
2 Corinthians,Hosea,5,2712,0.18436578171091444
2 Corinthians,Numbers,4,2712,0.14749262536873156
2 Corinthians,1 Chronicles,4,2712,0.14749262536873156
2 Corinthians,Song Of Solomon,3,2712,0.11061946902654868
2 Corinthians,Philemon,3,2712,0.11061946902654868
2 Corinthians,1 Kings,3,2712,0.11061946902654868
2 Corinthians,2 Kings,3,2712,0.11061946902654868
2 Corinthians,Ecclesiastes,3,2712,0.11061946902654868
2 Corinthians,2 Chronicles,3,2712,0.11061946902654868
2 Corinthians,Judges,2,2712,0.07374631268436578
2 Corinthians,2 Samuel,2,2712,0.07374631268436578
2 Corinthians,Daniel,2,2712,0.07374631268436578
2 Corinthians,Malachi,2,2712,0.07374631268436578
2 Corinthians,Joshua,2,2712,0.07374631268436578
2 Corinthians,Haggai,2,2712,0.07374631268436578
2 Corinthians,Nehemiah,2,2712,0.07374631268436578
2 Corinthians,Lamentations,2,2712,0.07374631268436578
2 Corinthians,Habakkuk,1,2712,0.03687315634218289
2 Corinthians,Joel,1,2712,0.03687315634218289
2 Corinthians,Micah,1,2712,0.03687315634218289
2 Corinthians,Nahum,1,2712,0.03687315634218289
2 Corinthians,3 John,1,2712,0.03687315634218289
2 Corinthians,Zephaniah,1,2712,0.03687315634218289
2 Corinthians,2 John,1,2712,0.03687315634218289
2 John,1 John,17,103,16.50485436893204
2 John,John,14,103,13.592233009708737
2 John,Romans,7,103,6.796116504854369
2 John,Galatians,7,103,6.796116504854369
2 John,Ephesians,6,103,5.825242718446602
2 John,1 Peter,5,103,4.854368932038835
2 John,2 Thessalonians,4,103,3.8834951456310676
2 John,2 Timothy,4,103,3.8834951456310676
2 John,Matthew,4,103,3.8834951456310676
2 John,1 Timothy,4,103,3.8834951456310676
2 John,Philippians,3,103,2.912621359223301
2 John,3 John,3,103,2.912621359223301
2 John,Proverbs,3,103,2.912621359223301
2 John,Hebrews,2,103,1.9417475728155338
2 John,Acts,2,103,1.9417475728155338
2 John,Revelation,2,103,1.9417475728155338
2 John,1 Thessalonians,2,103,1.9417475728155338
2 John,Colossians,2,103,1.9417475728155338
2 John,1 Corinthians,2,103,1.9417475728155338
2 John,Zechariah,1,103,0.9708737864077669
2 John,Titus,1,103,0.9708737864077669
2 John,2 Peter,1,103,0.9708737864077669
2 John,Mark,1,103,0.9708737864077669
2 John,Psalms,1,103,0.9708737864077669
2 John,James,1,103,0.9708737864077669
2 John,Isaiah,1,103,0.9708737864077669
2 Kings,1 Kings,590,4569,12.913110089735172
2 Kings,2 Chronicles,311,4569,6.806741081199387
2 Kings,Isaiah,304,4569,6.653534690304225
2 Kings,Jeremiah,238,4569,5.209017290435544
2 Kings,Psalms,227,4569,4.96826439045743
2 Kings,Deuteronomy,176,4569,3.8520463996498138
2 Kings,Genesis,110,4569,2.4075289997811335
2 Kings,Ezekiel,109,4569,2.385642372510396
2 Kings,1 Samuel,96,4569,2.1011162179908074
2 Kings,Proverbs,94,4569,2.057342963449332
2 Kings,Exodus,92,4569,2.0135697089078572
2 Kings,Matthew,88,4569,1.9260231998249069
2 Kings,2 Samuel,76,4569,1.6633836725760562
2 Kings,Joshua,69,4569,1.510177281680893
2 Kings,Leviticus,68,4569,1.4882906544101553
2 Kings,Hosea,60,4569,1.3131976362442548
2 Kings,Judges,59,4569,1.2913110089735174
2 Kings,Job,54,4569,1.1818778726198294
2 Kings,Luke,52,4569,1.138104618078354
2 Kings,Amos,50,4569,1.094331363536879
2 Kings,1 Chronicles,46,4569,1.0067848544539286
2 Kings,Acts,46,4569,1.0067848544539286
2 Kings,Daniel,44,4569,0.9630115999124534
2 Kings,John,35,4569,0.7660319544758153
2 Kings,Numbers,35,4569,0.7660319544758153
2 Kings,Romans,34,4569,0.7441453272050776
2 Kings,Revelation,33,4569,0.7222586999343401
2 Kings,Nehemiah,31,4569,0.6784854453928649
2 Kings,Hebrews,30,4569,0.6565988181221274
2 Kings,Ecclesiastes,23,4569,0.5033924272269643
2 Kings,Zechariah,19,4569,0.41584591814401406
2 Kings,Mark,19,4569,0.41584591814401406
2 Kings,1 Thessalonians,18,4569,0.3939592908732764
2 Kings,2 Corinthians,17,4569,0.3720726636025388
2 Kings,Micah,17,4569,0.3720726636025388
2 Kings,1 Corinthians,16,4569,0.3501860363318013
2 Kings,1 Timothy,15,4569,0.3282994090610637
2 Kings,Malachi,13,4569,0.2845261545195885
2 Kings,Ezra,13,4569,0.2845261545195885
2 Kings,2 Timothy,12,4569,0.2626395272488509
2 Kings,Jonah,11,4569,0.24075289997811336
2 Kings,James,10,4569,0.2188662727073758
2 Kings,Zephaniah,9,4569,0.1969796454366382
2 Kings,Ruth,8,4569,0.17509301816590064
2 Kings,Galatians,8,4569,0.17509301816590064
2 Kings,Lamentations,7,4569,0.15320639089516305
2 Kings,Ephesians,7,4569,0.15320639089516305
2 Kings,Philippians,6,4569,0.13131976362442546
2 Kings,Joel,5,4569,0.1094331363536879
2 Kings,1 Peter,5,4569,0.1094331363536879
2 Kings,Nahum,5,4569,0.1094331363536879
2 Kings,Titus,4,4569,0.08754650908295032
2 Kings,2 Peter,4,4569,0.08754650908295032
2 Kings,Jude,4,4569,0.08754650908295032
2 Kings,Esther,3,4569,0.06565988181221273
2 Kings,Habakkuk,3,4569,0.06565988181221273
2 Kings,Colossians,2,4569,0.04377325454147516
2 Kings,Haggai,2,4569,0.04377325454147516
2 Kings,1 John,2,4569,0.04377325454147516
2 Kings,Obadiah,1,4569,0.02188662727073758
2 Kings,Song Of Solomon,1,4569,0.02188662727073758
2 Peter,Jude,42,751,5.59254327563249
2 Peter,1 Peter,42,751,5.59254327563249
2 Peter,Psalms,42,751,5.59254327563249
2 Peter,Matthew,39,751,5.193075898801598
2 Peter,John,33,751,4.394141145139813
2 Peter,Romans,33,751,4.394141145139813
2 Peter,Isaiah,32,751,4.26098535286285
2 Peter,Revelation,31,751,4.1278295605858855
2 Peter,1 Corinthians,27,751,3.5952063914780292
2 Peter,Hebrews,25,751,3.3288948069241013
2 Peter,Ephesians,23,751,3.062583222370173
2 Peter,2 Corinthians,22,751,2.929427430093209
2 Peter,Numbers,20,751,2.6631158455392807
2 Peter,Philippians,19,751,2.5299600532623168
2 Peter,Luke,19,751,2.5299600532623168
2 Peter,Genesis,18,751,2.396804260985353
2 Peter,1 Timothy,16,751,2.130492676431425
2 Peter,Acts,16,751,2.130492676431425
2 Peter,1 John,15,751,1.9973368841544608
2 Peter,Titus,15,751,1.9973368841544608
2 Peter,Deuteronomy,15,751,1.9973368841544608
2 Peter,1 Thessalonians,13,751,1.7310252996005324
2 Peter,Ezekiel,13,751,1.7310252996005324
2 Peter,2 Timothy,13,751,1.7310252996005324
2 Peter,Jeremiah,12,751,1.5978695073235687
2 Peter,Job,10,751,1.3315579227696404
2 Peter,James,10,751,1.3315579227696404
2 Peter,2 Thessalonians,8,751,1.0652463382157125
2 Peter,Proverbs,8,751,1.0652463382157125
2 Peter,Mark,6,751,0.7989347536617843
2 Peter,Colossians,6,751,0.7989347536617843
2 Peter,Galatians,6,751,0.7989347536617843
2 Peter,Micah,5,751,0.6657789613848202
2 Peter,Amos,4,751,0.5326231691078562
2 Peter,Daniel,3,751,0.3994673768308922
2 Peter,1 Kings,3,751,0.3994673768308922
2 Peter,Zephaniah,2,751,0.2663115845539281
2 Peter,Exodus,2,751,0.2663115845539281
2 Peter,Joshua,1,751,0.13315579227696406
2 Peter,2 Samuel,1,751,0.13315579227696406
2 Peter,Malachi,1,751,0.13315579227696406
2 Peter,2 Kings,1,751,0.13315579227696406
2 Peter,Habakkuk,1,751,0.13315579227696406
2 Peter,Hosea,1,751,0.13315579227696406
2 Samuel,Psalms,564,4039,13.963852438722457
2 Samuel,1 Samuel,334,4039,8.269373607328546
2 Samuel,1 Chronicles,253,4039,6.263926714533301
2 Samuel,Genesis,195,4039,4.827927704877445
2 Samuel,Proverbs,176,4039,4.357514236197078
2 Samuel,Isaiah,162,4039,4.0108937855904925
2 Samuel,1 Kings,161,4039,3.9861351819757362
2 Samuel,Joshua,111,4039,2.74820500123793
2 Samuel,Judges,111,4039,2.74820500123793
2 Samuel,Deuteronomy,100,4039,2.475860361475613
2 Samuel,Matthew,99,4039,2.4511017578608567
2 Samuel,Jeremiah,93,4039,2.30255013617232
2 Samuel,Exodus,92,4039,2.277791532557564
2 Samuel,Job,81,4039,2.0054468927952462
2 Samuel,Numbers,69,4039,1.7083436494181727
2 Samuel,Acts,53,4039,1.3122059915820747
2 Samuel,2 Kings,53,4039,1.3122059915820747
2 Samuel,Romans,51,4039,1.2626887843525625
2 Samuel,Luke,42,4039,1.0398613518197575
2 Samuel,2 Chronicles,36,4039,0.8913097301312206
2 Samuel,Hebrews,33,4039,0.8170339192869522
2 Samuel,John,32,4039,0.7922753156721961
2 Samuel,Leviticus,31,4039,0.76751671205744
2 Samuel,Micah,30,4039,0.7427581084426839
2 Samuel,Ruth,29,4039,0.7179995048279277
2 Samuel,1 Corinthians,26,4039,0.6437236939836593
2 Samuel,Ecclesiastes,26,4039,0.6437236939836593
2 Samuel,Revelation,25,4039,0.6189650903689032
2 Samuel,Ephesians,24,4039,0.594206486754147
2 Samuel,Ezekiel,23,4039,0.569447883139391
2 Samuel,1 Peter,19,4039,0.4704134686803664
2 Samuel,2 Timothy,16,4039,0.39613765783609806
2 Samuel,Amos,15,4039,0.37137905422134193
2 Samuel,2 Corinthians,14,4039,0.34662045060658575
2 Samuel,Daniel,13,4039,0.3218618469918296
2 Samuel,Hosea,13,4039,0.3218618469918296
2 Samuel,Nehemiah,12,4039,0.2971032433770735
2 Samuel,Zechariah,12,4039,0.2971032433770735
2 Samuel,Esther,11,4039,0.2723446397623174
2 Samuel,Philippians,11,4039,0.2723446397623174
2 Samuel,James,10,4039,0.24758603614756128
2 Samuel,Lamentations,9,4039,0.22282743253280515
2 Samuel,Habakkuk,8,4039,0.19806882891804903
2 Samuel,1 Timothy,8,4039,0.19806882891804903
2 Samuel,Jonah,7,4039,0.17331022530329288
2 Samuel,Galatians,7,4039,0.17331022530329288
2 Samuel,Malachi,6,4039,0.14855162168853675
2 Samuel,2 Peter,5,4039,0.12379301807378064
2 Samuel,Joel,5,4039,0.12379301807378064
2 Samuel,Colossians,5,4039,0.12379301807378064
2 Samuel,1 Thessalonians,5,4039,0.12379301807378064
2 Samuel,Ezra,4,4039,0.09903441445902451
2 Samuel,Titus,2,4039,0.04951720722951226
2 Samuel,Mark,2,4039,0.04951720722951226
2 Samuel,2 Thessalonians,2,4039,0.04951720722951226
2 Samuel,1 John,2,4039,0.04951720722951226
2 Samuel,Song Of Solomon,1,4039,0.02475860361475613
2 Samuel,Obadiah,1,4039,0.02475860361475613
2 Samuel,Nahum,1,4039,0.02475860361475613
2 Samuel,Haggai,1,4039,0.02475860361475613
2 Samuel,Philemon,1,4039,0.02475860361475613
2 Samuel,Zephaniah,1,4039,0.02475860361475613
2 Samuel,Jude,1,4039,0.02475860361475613
2 Thessalonians,1 Thessalonians,65,567,11.46384479717813
2 Thessalonians,Revelation,63,567,11.11111111111111
2 Thessalonians,1 Corinthians,32,567,5.64373897707231
2 Thessalonians,Matthew,29,567,5.114638447971781
2 Thessalonians,Romans,28,567,4.938271604938271
2 Thessalonians,Isaiah,27,567,4.761904761904762
2 Thessalonians,2 Corinthians,24,567,4.232804232804233
2 Thessalonians,John,22,567,3.880070546737213
2 Thessalonians,Acts,21,567,3.7037037037037033
2 Thessalonians,Ephesians,20,567,3.527336860670194
2 Thessalonians,2 Timothy,18,567,3.1746031746031744
2 Thessalonians,Psalms,17,567,2.9982363315696645
2 Thessalonians,Daniel,16,567,2.821869488536155
2 Thessalonians,1 John,16,567,2.821869488536155
2 Thessalonians,1 Peter,16,567,2.821869488536155
2 Thessalonians,Colossians,16,567,2.821869488536155
2 Thessalonians,Hebrews,15,567,2.6455026455026456
2 Thessalonians,1 Timothy,14,567,2.4691358024691357
2 Thessalonians,2 Peter,11,567,1.9400352733686066
2 Thessalonians,Philippians,8,567,1.4109347442680775
2 Thessalonians,Deuteronomy,7,567,1.2345679012345678
2 Thessalonians,Jude,7,567,1.2345679012345678
2 Thessalonians,Galatians,6,567,1.0582010582010581
2 Thessalonians,Proverbs,5,567,0.8818342151675485
2 Thessalonians,Titus,4,567,0.7054673721340388
2 Thessalonians,2 John,3,567,0.5291005291005291
2 Thessalonians,Mark,3,567,0.5291005291005291
2 Thessalonians,Jeremiah,3,567,0.5291005291005291
2 Thessalonians,Hosea,2,567,0.3527336860670194
2 Thessalonians,Numbers,2,567,0.3527336860670194
2 Thessalonians,Nahum,2,567,0.3527336860670194
2 Thessalonians,Job,2,567,0.3527336860670194
2 Thessalonians,Zephaniah,1,567,0.1763668430335097
2 Thessalonians,James,1,567,0.1763668430335097
2 Thessalonians,Zechariah,1,567,0.1763668430335097
2 Thessalonians,Luke,1,567,0.1763668430335097
2 Thessalonians,Micah,1,567,0.1763668430335097
2 Thessalonians,1 Kings,1,567,0.1763668430335097
2 Thessalonians,1 Chronicles,1,567,0.1763668430335097
2 Thessalonians,Genesis,1,567,0.1763668430335097
2 Thessalonians,Ezekiel,1,567,0.1763668430335097
2 Thessalonians,Leviticus,1,567,0.1763668430335097
2 Thessalonians,3 John,1,567,0.1763668430335097
2 Timothy,1 Timothy,101,905,11.160220994475138
2 Timothy,Acts,89,905,9.83425414364641
2 Timothy,Romans,72,905,7.955801104972375
2 Timothy,Titus,44,905,4.861878453038674
2 Timothy,Ephesians,41,905,4.530386740331491
2 Timothy,Matthew,40,905,4.41988950276243
2 Timothy,1 Corinthians,39,905,4.30939226519337
2 Timothy,2 Corinthians,33,905,3.6464088397790055
2 Timothy,Colossians,30,905,3.314917127071823
2 Timothy,John,28,905,3.0939226519337018
2 Timothy,Isaiah,25,905,2.7624309392265194
2 Timothy,Philippians,23,905,2.541436464088398
2 Timothy,1 Peter,22,905,2.430939226519337
2 Timothy,Luke,21,905,2.3204419889502765
2 Timothy,Psalms,21,905,2.3204419889502765
2 Timothy,Revelation,21,905,2.3204419889502765
2 Timothy,Hebrews,15,905,1.6574585635359116
2 Timothy,1 John,14,905,1.5469613259668509
2 Timothy,1 Thessalonians,14,905,1.5469613259668509
2 Timothy,2 Peter,13,905,1.4364640883977902
2 Timothy,2 Thessalonians,10,905,1.1049723756906076
2 Timothy,Galatians,9,905,0.9944751381215469
2 Timothy,Jude,9,905,0.9944751381215469
2 Timothy,Exodus,8,905,0.8839779005524863
2 Timothy,Proverbs,8,905,0.8839779005524863
2 Timothy,Daniel,7,905,0.7734806629834254
2 Timothy,2 John,6,905,0.6629834254143646
2 Timothy,Philemon,4,905,0.44198895027624313
2 Timothy,Deuteronomy,4,905,0.44198895027624313
2 Timothy,Mark,4,905,0.44198895027624313
2 Timothy,Jeremiah,4,905,0.44198895027624313
2 Timothy,Job,4,905,0.44198895027624313
2 Timothy,1 Samuel,3,905,0.3314917127071823
2 Timothy,James,3,905,0.3314917127071823
2 Timothy,1 Kings,3,905,0.3314917127071823
2 Timothy,2 Samuel,3,905,0.3314917127071823
2 Timothy,Ecclesiastes,3,905,0.3314917127071823
2 Timothy,Ezekiel,2,905,0.22099447513812157
2 Timothy,Numbers,2,905,0.22099447513812157
2 Timothy,Amos,2,905,0.22099447513812157
2 Timothy,2 Chronicles,1,905,0.11049723756906078
2 Timothy,Joshua,1,905,0.11049723756906078
2 Timothy,Micah,1,905,0.11049723756906078
2 Timothy,Hosea,1,905,0.11049723756906078
2 Timothy,Nahum,1,905,0.11049723756906078
2 Timothy,Zechariah,1,905,0.11049723756906078
2 Timothy,Genesis,1,905,0.11049723756906078
3 John,2 Corinthians,10,120,8.333333333333332
3 John,John,9,120,7.5
3 John,1 Corinthians,7,120,5.833333333333333
3 John,1 Timothy,7,120,5.833333333333333
3 John,Acts,7,120,5.833333333333333
3 John,Psalms,6,120,5.0
3 John,Proverbs,6,120,5.0
3 John,1 Thessalonians,6,120,5.0
3 John,2 John,6,120,5.0
3 John,1 Peter,5,120,4.166666666666666
3 John,Matthew,4,120,3.3333333333333335
3 John,Philippians,4,120,3.3333333333333335
3 John,Isaiah,4,120,3.3333333333333335
3 John,Ephesians,4,120,3.3333333333333335
3 John,Galatians,3,120,2.5
3 John,2 Timothy,3,120,2.5
3 John,Romans,3,120,2.5
3 John,1 John,3,120,2.5
3 John,Luke,3,120,2.5
3 John,Colossians,3,120,2.5
3 John,Hebrews,2,120,1.6666666666666667
3 John,Titus,2,120,1.6666666666666667
3 John,Jude,2,120,1.6666666666666667
3 John,2 Peter,2,120,1.6666666666666667
3 John,Numbers,1,120,0.8333333333333334
3 John,Exodus,1,120,0.8333333333333334
3 John,2 Thessalonians,1,120,0.8333333333333334
3 John,Mark,1,120,0.8333333333333334
3 John,Philemon,1,120,0.8333333333333334
3 John,Zechariah,1,120,0.8333333333333334
3 John,Genesis,1,120,0.8333333333333334
3 John,Daniel,1,120,0.8333333333333334
Acts,Matthew,465,7603,6.1160068394054985
Acts,John,379,7603,4.984874391687492
Acts,Psalms,353,7603,4.642904116796002
Acts,Luke,326,7603,4.287781139024069
Acts,Romans,278,7603,3.6564514007628572
Acts,Isaiah,262,7603,3.446008154675786
Acts,1 Corinthians,237,7603,3.1171905826647377
Acts,Hebrews,158,7603,2.078127055109825
Acts,2 Corinthians,138,7603,1.8150729975009865
Acts,Galatians,131,7603,1.723004077337893
Acts,Mark,128,7603,1.6835459686965673
Acts,Genesis,127,7603,1.6703932658161253
Acts,Ephesians,118,7603,1.5520189398921478
Acts,Exodus,118,7603,1.5520189398921478
Acts,Revelation,100,7603,1.315270288044193
Acts,Deuteronomy,95,7603,1.2495067736419834
Acts,1 Peter,95,7603,1.2495067736419834
Acts,Colossians,90,7603,1.1837432592397736
Acts,2 Timothy,89,7603,1.170590556359332
Acts,Jeremiah,86,7603,1.131132447718006
Acts,Proverbs,85,7603,1.1179797448375641
Acts,1 Thessalonians,81,7603,1.0653689333157963
Acts,1 Timothy,79,7603,1.0390635275549125
Acts,Philippians,63,7603,0.8286202814678416
Acts,Daniel,60,7603,0.7891621728265158
Acts,1 Samuel,53,7603,0.6970932526634224
Acts,Numbers,48,7603,0.6313297382612126
Acts,Ezekiel,47,7603,0.6181770353807707
Acts,Titus,46,7603,0.6050243325003288
Acts,1 Kings,44,7603,0.5787189267394449
Acts,Job,42,7603,0.5524135209785611
Acts,1 John,39,7603,0.5129554123372353
Acts,Joshua,39,7603,0.5129554123372353
Acts,2 Kings,35,7603,0.4603446008154676
Acts,James,32,7603,0.4208864921741418
Acts,Leviticus,30,7603,0.3945810864132579
Acts,2 Thessalonians,28,7603,0.3682756806523741
Acts,Zechariah,24,7603,0.3156648691306063
Acts,2 Peter,23,7603,0.3025121662501644
Acts,Malachi,23,7603,0.3025121662501644
Acts,Nehemiah,21,7603,0.27620676048928056
Acts,2 Samuel,19,7603,0.2499013547283967
Acts,Ecclesiastes,19,7603,0.2499013547283967
Acts,Jude,19,7603,0.2499013547283967
Acts,2 Chronicles,16,7603,0.2104432460870709
Acts,Hosea,13,7603,0.1709851374457451
Acts,Amos,13,7603,0.1709851374457451
Acts,1 Chronicles,13,7603,0.1709851374457451
Acts,Joel,12,7603,0.15783243456530316
Acts,Micah,12,7603,0.15783243456530316
Acts,Ezra,9,7603,0.11837432592397738
Acts,Jonah,9,7603,0.11837432592397738
Acts,Judges,8,7603,0.10522162304353545
Acts,Esther,8,7603,0.10522162304353545
Acts,Philemon,8,7603,0.10522162304353545
Acts,Habakkuk,6,7603,0.07891621728265158
Acts,Zephaniah,5,7603,0.06576351440220965
Acts,3 John,5,7603,0.06576351440220965
Acts,2 John,2,7603,0.026305405760883863
Acts,Song Of Solomon,1,7603,0.013152702880441932
Acts,Haggai,1,7603,0.013152702880441932
Amos,Isaiah,176,1607,10.952084629744867
Amos,Jeremiah,175,1607,10.889856876166771
Amos,Ezekiel,102,1607,6.347230864965775
Amos,Psalms,94,1607,5.8494088363410075
Amos,2 Kings,87,1607,5.413814561294338
Amos,Hosea,85,1607,5.289359054138146
Amos,Deuteronomy,70,1607,4.355942750466708
Amos,Micah,56,1607,3.484754200373367
Amos,Leviticus,39,1607,2.4268823895457374
Amos,Joel,32,1607,1.9912881144990666
Amos,Matthew,30,1607,1.8668326073428747
Amos,1 Kings,29,1607,1.804604853764779
Amos,Zechariah,24,1607,1.4934660858742999
Amos,Genesis,24,1607,1.4934660858742999
Amos,Exodus,24,1607,1.4934660858742999
Amos,Proverbs,24,1607,1.4934660858742999
Amos,Romans,23,1607,1.4312383322962041
Amos,Numbers,22,1607,1.3690105787181084
Amos,Zephaniah,21,1607,1.3067828251400124
Amos,2 Chronicles,20,1607,1.2445550715619167
Amos,Job,20,1607,1.2445550715619167
Amos,Revelation,20,1607,1.2445550715619167
Amos,1 Samuel,16,1607,0.9956440572495333
Amos,Acts,15,1607,0.9334163036714374
Amos,Nahum,13,1607,0.8089607965152459
Amos,Lamentations,13,1607,0.8089607965152459
Amos,Luke,10,1607,0.6222775357809583
Amos,Habakkuk,10,1607,0.6222775357809583
Amos,James,9,1607,0.5600497822028625
Amos,Malachi,8,1607,0.49782202862476665
Amos,Nehemiah,7,1607,0.43559427504667086
Amos,Obadiah,7,1607,0.43559427504667086
Amos,Judges,7,1607,0.43559427504667086
Amos,1 Corinthians,7,1607,0.43559427504667086
Amos,Daniel,7,1607,0.43559427504667086
Amos,Ecclesiastes,5,1607,0.3111387678904792
Amos,Haggai,5,1607,0.3111387678904792
Amos,2 Samuel,5,1607,0.3111387678904792
Amos,Hebrews,4,1607,0.24891101431238333
Amos,2 Peter,4,1607,0.24891101431238333
Amos,2 Corinthians,4,1607,0.24891101431238333
Amos,2 Timothy,3,1607,0.18668326073428748
Amos,1 Peter,3,1607,0.18668326073428748
Amos,1 Timothy,2,1607,0.12445550715619166
Amos,Jonah,2,1607,0.12445550715619166
Amos,1 Thessalonians,2,1607,0.12445550715619166
Amos,Joshua,2,1607,0.12445550715619166
Amos,John,2,1607,0.12445550715619166
Amos,Jude,1,1607,0.06222775357809583
Amos,Ephesians,1,1607,0.06222775357809583
Amos,Ruth,1,1607,0.06222775357809583
Amos,Ezra,1,1607,0.06222775357809583
Amos,1 Chronicles,1,1607,0.06222775357809583
Colossians,Ephesians,186,1218,15.270935960591133
Colossians,Romans,125,1218,10.262725779967159
Colossians,1 Corinthians,83,1218,6.814449917898194
Colossians,Hebrews,68,1218,5.582922824302135
Colossians,Acts,49,1218,4.022988505747127
Colossians,2 Corinthians,46,1218,3.776683087027915
Colossians,John,45,1218,3.6945812807881775
Colossians,Galatians,44,1218,3.6124794745484397
Colossians,1 Peter,44,1218,3.6124794745484397
Colossians,Philippians,43,1218,3.5303776683087027
Colossians,2 Timothy,35,1218,2.8735632183908044
Colossians,Matthew,33,1218,2.70935960591133
Colossians,Isaiah,31,1218,2.5451559934318557
Colossians,1 Thessalonians,30,1218,2.4630541871921183
Colossians,Psalms,25,1218,2.052545155993432
Colossians,1 Timothy,25,1218,2.052545155993432
Colossians,Revelation,23,1218,1.8883415435139574
Colossians,Titus,22,1218,1.8062397372742198
Colossians,1 John,16,1218,1.3136288998357963
Colossians,2 Peter,15,1218,1.2315270935960592
Colossians,Luke,14,1218,1.1494252873563218
Colossians,2 Thessalonians,13,1218,1.0673234811165846
Colossians,Philemon,12,1218,0.9852216748768473
Colossians,Mark,12,1218,0.9852216748768473
Colossians,Proverbs,12,1218,0.9852216748768473
Colossians,Deuteronomy,10,1218,0.8210180623973727
Colossians,James,9,1218,0.7389162561576355
Colossians,Jeremiah,9,1218,0.7389162561576355
Colossians,Genesis,8,1218,0.6568144499178982
Colossians,Jude,7,1218,0.5747126436781609
Colossians,Leviticus,5,1218,0.41050903119868637
Colossians,Ezekiel,4,1218,0.3284072249589491
Colossians,Job,4,1218,0.3284072249589491
Colossians,Exodus,3,1218,0.24630541871921183
Colossians,Daniel,3,1218,0.24630541871921183
Colossians,Malachi,3,1218,0.24630541871921183
Colossians,Zechariah,2,1218,0.16420361247947454
Colossians,Ecclesiastes,2,1218,0.16420361247947454
Colossians,2 John,1,1218,0.08210180623973727
Colossians,1 Kings,1,1218,0.08210180623973727
Colossians,2 Chronicles,1,1218,0.08210180623973727
Colossians,Numbers,1,1218,0.08210180623973727
Colossians,Joshua,1,1218,0.08210180623973727
Daniel,Psalms,354,3504,10.102739726027398
Daniel,Isaiah,303,3504,8.647260273972602
Daniel,Revelation,218,3504,6.2214611872146115
Daniel,Jeremiah,170,3504,4.851598173515981
Daniel,Acts,105,3504,2.996575342465753
Daniel,Matthew,96,3504,2.73972602739726
Daniel,Proverbs,84,3504,2.3972602739726026
Daniel,Job,70,3504,1.9977168949771689
Daniel,Genesis,69,3504,1.9691780821917808
Daniel,Zechariah,63,3504,1.797945205479452
Daniel,Ezekiel,63,3504,1.797945205479452
Daniel,Luke,59,3504,1.6837899543378994
Daniel,Deuteronomy,50,3504,1.4269406392694064
Daniel,Romans,48,3504,1.36986301369863
Daniel,Exodus,46,3504,1.3127853881278537
Daniel,Ezra,44,3504,1.2557077625570776
Daniel,Esther,39,3504,1.1130136986301369
Daniel,John,39,3504,1.1130136986301369
Daniel,Hebrews,36,3504,1.0273972602739725
Daniel,1 Samuel,31,3504,0.8847031963470319
Daniel,1 Corinthians,31,3504,0.8847031963470319
Daniel,1 Peter,28,3504,0.7990867579908676
Daniel,Numbers,28,3504,0.7990867579908676
Daniel,Habakkuk,26,3504,0.7420091324200913
Daniel,2 Chronicles,25,3504,0.7134703196347032
Daniel,2 Kings,25,3504,0.7134703196347032
Daniel,1 Kings,24,3504,0.684931506849315
Daniel,1 Thessalonians,23,3504,0.6563926940639269
Daniel,Nehemiah,22,3504,0.6278538812785388
Daniel,2 Corinthians,21,3504,0.5993150684931506
Daniel,James,20,3504,0.5707762557077625
Daniel,Lamentations,19,3504,0.5422374429223744
Daniel,2 Thessalonians,19,3504,0.5422374429223744
Daniel,2 Timothy,18,3504,0.5136986301369862
Daniel,Amos,15,3504,0.4280821917808219
Daniel,1 Timothy,15,3504,0.4280821917808219
Daniel,Hosea,15,3504,0.4280821917808219
Daniel,Ecclesiastes,15,3504,0.4280821917808219
Daniel,Ephesians,14,3504,0.3995433789954338
Daniel,Joshua,14,3504,0.3995433789954338
Daniel,Mark,13,3504,0.3710045662100456
Daniel,Judges,13,3504,0.3710045662100456
Daniel,Micah,12,3504,0.3424657534246575
Daniel,Leviticus,10,3504,0.28538812785388123
Daniel,Philippians,9,3504,0.2568493150684931
Daniel,2 Samuel,8,3504,0.228310502283105
Daniel,2 Peter,7,3504,0.1997716894977169
Daniel,Colossians,7,3504,0.1997716894977169
Daniel,Malachi,7,3504,0.1997716894977169
Daniel,1 John,6,3504,0.17123287671232876
Daniel,Jude,5,3504,0.14269406392694062
Daniel,1 Chronicles,5,3504,0.14269406392694062
Daniel,Joel,4,3504,0.1141552511415525
Daniel,Galatians,4,3504,0.1141552511415525
Daniel,Nahum,3,3504,0.08561643835616438
Daniel,Song Of Solomon,2,3504,0.05707762557077625
Daniel,Titus,2,3504,0.05707762557077625
Daniel,Jonah,2,3504,0.05707762557077625
Daniel,Ruth,2,3504,0.05707762557077625
Daniel,Zephaniah,1,3504,0.028538812785388126
